Year,Artist,Popularity,Track ID,Genre
1985,Hombres G,80,1Wrzhfa5bNlqvsnCztz190,rock en español
1985,Tears For Fears,77,2gQaQUhDCNGfBVXTvxAmXQ,new wave
1985,Survivor,79,2KH16WveTQWT6KOG9Rg6e2,
1985,Prince,66,2I1W3hcSsPIsEJfD69pHrW,funk rock
1985,Dire Straits,66,423o3ZHIaBtGXyhF1uH41a,classic rock
1985,Sade,73,0sKfhhj6hYyJIXnTiZV9vf,mariachi
1985,John Mellencamp,68,2HsjJJL4DhPCzMlnaGv7ap,classic rock
1985,Mel McDaniel,66,56BG1hMSEkIN7IA2E4xNuN,country
1985,Modern Talking,82,2aEuA8PSqLa17Y4hKPj5rr,italo disco
1985,Billy Idol,69,2LbkpJUH052AvFcNIgjHTO,
1985,The Cure,64,7ABE6G4uQxbNtYgVrpBBPA,new wave
1985,Heart,70,22wWxHGHRH8gZXNDXRgSqY,classic rock
1985,The Cult,71,3qLZ866ZfaK0B0R5FIqXLG,hard rock
1985,George Strait,64,4sDiJmHNcm0wLTH8ns65va,country
1985,Sade,70,1XR1X1VTyTOVdPgH18RdME,mariachi
1985,Talking Heads,63,5JwK7v6XhG0YgqDuCgzOy8,new wave
1985,Mr. Mister,73,78FHUZRbFDCG6VkRAQdFLm,
1985,Robert Palmer,69,5izGeTxueiFX1UPFGohY9w,
1985,Phil Collins,70,4qM461TqtpnP4GLRIXwEnW,soft rock
1985,The Cure,62,07CyrZF9eVd02zzIse7tZA,new wave
1985,The Judds,64,0ogTZlmFqg5xyFCMpRAEb4,country
1985,Phil Collins,74,6fkvIT9KFKxO8poBeKfaEf,soft rock
1985,Tears For Fears,67,0aF9m87P8Tja3NUMv4DfHt,new wave
1985,Whitney Houston,72,1lx8ddGT5wCD6W2xmLeRKG,
1985,Heart,67,5nN1jGnCadYk1jYm6oV5zN,classic rock
1985,The Smiths,68,3OS4XXm4S42pnESQmtN9MG,new wave
1985,Keith Whitley,62,5K1HsMKNWMrxADlqAUjpIp,country
1985,Simply Red,73,1yg7fwwYmx9DQ2TdXUmfpJ,
1985,'Til Tuesday,62,0ZYf6N5eBeXStMri0mf3DZ,new wave
1985,DeBarge,67,5yGTQzYbEdY6B9RFZJypgt,quiet storm
1985,Ramon Ayala Y Sus Bravos Del Norte,59,2UxJGoX9zU2tLhegM57tHI,norteño
1985,Mötley Crüe,63,4Mz8WJ0kBp1f9wCo9Nd2SO,glam metal
1985,Los Invasores De Nuevo León,61,1kfKyCWFxNp4WHJDcPyYWS,norteño
1985,Stevie Wonder,74,0Dm43YLUlGdePpSbI1ct8h,motown
1985,Bronco,68,3M7WBL64QOmuPiPjhySCJW,grupera
1985,Baltimora,75,273uCXd7NPrInaiNqtkOrA,italo disco
1986,Crowded House,83,7G7tgVYORlDuVprcYHuFJh,
1986,The Smiths,84,0WQiDwKJclirSYG9v5tayI,new wave
1986,Paul Simon,81,0qxYx4F3vm1AOnfux6dDxP,singer-songwriter
1986,Metallica,75,54bm2e3tk8cliUz3VSdCPZ,metal
1986,Bon Jovi,84,37ZJ0p5Jm13JPevGcx4SkF,glam metal
1986,Bon Jovi,80,0rmGAIH9LNJewFw7nKzZnc,glam metal
1986,Bon Jovi,80,0ee1DiZF94NSqqpG0XHUzH,glam metal
1986,Cutting Crew,81,4ByEFOBuLXpCqvO1kw8Wdm,
1986,Beastie Boys,73,5qxChyzKLEyoPJ5qGrdurN,rap rock
1986,Eddie Money,71,7b4yGtR0rujvLi5EBfKKJ2,classic rock
1986,Prince,76,62LJFaYihsdVrrkgUOJC05,funk rock
1986,Randy Travis,71,6JdbV5DDltMVCyV0twmKwj,christian country
1986,The Smiths,74,3M2bD9SMYnJIPdrTKUnBd3,new wave
1986,Beastie Boys,72,5NLuC70kZQv8q34QyQa1DP,rap rock
1986,Bon Jovi,77,2TofEeQobQ9YoK7EFds698,glam metal
1986,Bon Jovi,73,0oerlffJSzhRVvtDfLcp3N,glam metal
1986,Europe,79,3MrRksHupTVEQ7YbA0FsZK,grime
1986,Pet Shop Boys,75,2Di0qFNb7ATroCGB3q0Ka7,synthpop
1986,Beastie Boys,68,2tY1gxCKslfXLFpFofYmJQ,rap rock
1986,Randy Travis,67,5MkOctZG8LI9uHzpY7ncWj,christian country
1986,Eddie Santiago,75,1TMxv8sfUhU55AC6Ul1PU5,salsa
1986,The Smiths,74,2OErSh4oVVAUll0vHxdr6p,new wave
1986,Bonnie Tyler,77,5Hyr47BBGpvOfcykSCcaw9,
1986,The Georgia Satellites,67,5tORtBzHUAnNrIw5Ql3kHZ,southern rock
1986,Run–D.M.C.,69,5IGUkmuTVroDG2PnaUiNFj,east coast hip hop
1986,Bon Jovi,70,52m7IQitPjIy1PrULHhS9F,glam metal
1986,Steve Winwood,69,4ZExvJvQXPEeYzGU0N3THi,soft rock
1986,Van Halen,70,0TaT50ZZxT4ytZxuqkE3A9,glam metal
1986,Run–D.M.C.,69,6jBCehpNMkwFVF3dz4nLIW,east coast hip hop
1986,Slayer,71,4fiOTntQKr24p07FvQDHZE,thrash metal
1986,Madonna,77,6r8k1vznHrzlEKYxL4dZEe,
1986,Peter Cetera,76,1eyq8cjUQ2daFthW2PC2GM,soft rock
1986,Bruce Hornsby and the Range,72,6V50MyHPGhEmwYu0Wdyf0t,
1986,Genesis,73,0xpBr84T3FTm9j4D1MdPtk,progressive rock
1986,TOTO,75,1WeoeHh0TSzsApyJ6Q8OOK,soft rock
1986,Chris de Burgh,78,5Hcl1reJnHIfJBbCcglaKR,soft rock
1986,Los Enanitos Verdes,77,6OKhBvddAlWxxFnjbpilhu,rock en español
1986,AC/DC,70,6rvldt6EoZwzogApECUCwd,rock
1986,Randy Travis,63,31lfvDUMzQ3siXemj9G5xV,christian country
1986,Metallica,62,7wz8LNfmGZ3C0PwKW9LdDg,metal
1986,The Bangles,64,00vYs0qZA40Z8AAaN7xmMO,jangle pop
1986,Cocteau Twins,67,7vPHiwgCOAjSBRjAirbMvS,shoegaze
1986,Toshifumi Hinata,69,5Zf25eS8E1znm9mez4cGsm,japanese classical
1986,Steve Earle,63,62ZRHYSOIT9WeZnz18kTHS,alt country
1986,Van Halen,64,2APxH5XbOLDTmW9X5yi6Hw,glam metal
1986,Peter Gabriel,60,4qN7nSAVTjPfOOz0wkRQpM,art rock
1986,Beastie Boys,62,3gKwVWwKmeuFtPubICbOGc,rap rock
1986,Stacey Q,66,2dURQIBrw3XcHyVZlfdpC1,hi-nrg
1986,Peter Gabriel,60,4AUS8KNz7zX8XFu9L38GT0,art rock
1986,Cyndi Lauper,74,2A6yzRGMgSQCUapR2ptm6A,
1987,Randy Travis,81,1ipcb9qXpSHWhSUvdxJhsx,christian country
1987,Guns N' Roses,89,7snQQk1zcKl8gZ92AnueZW,rock
1987,Nitty Gritty Dirt Band,77,15jhnquhNS1IZMlM493UBW,bluegrass
1987,Whitney Houston,85,2tUBqZG2AbRi7Q0BIrVrEj,
1987,Fleetwood Mac,84,254bXAqt3zP6P50BdQvEsq,classic rock
1987,Guns N' Roses,85,0G21yYKMZoHa30cYVi1iA8,rock
1987,The Smiths,82,6LUGvXEAK8WxIBYK43uoTb,new wave
1987,Guns N' Roses,84,6eN1f9KNmiWEhpE2RhQqB5,rock
1987,The Cure,73,76GlO5H5RT6g7y0gev86Nk,new wave
1987,Starship,84,3X7uFMzJrEE0sxn62qd8Ch,
1987,Def Leppard,77,0PdM2a6oIjqepoEfcJo0RO,glam metal
1987,Rick Astley,82,4PTG3Z6ehGkBFwjybzWkR8,
1987,Fleetwood Mac,78,4CoSCPlKNrWli7E5kFtbcl,classic rock
1987,Def Leppard,75,2PFIZFcGry0po3ZfRZkzKc,glam metal
1987,Mötley Crüe,75,3439OLNIeD3y68kVuoZUO5,glam metal
1987,U2,80,6wpGqhRvJGNNXwWlPmkMyO,opera
1987,U2,82,6ADSaE87h8Y3lccZlBJdXH,opera
1987,Heart,78,54b8qPFqYqIndfdxiLApea,classic rock
1987,Michael Jackson,78,76HKOVWqsEg26SECtmw7Rz,
1987,George Michael,78,0HEmnAUT8PHznIAAmVXqFJ,
1987,Belinda Carlisle,69,3EvpaRZkKWxsgDIO2zMH7g,
1987,George Harrison,78,4wswaG5vmNINMZcVBsAyBP,
1987,Michael Jackson,78,5T7ywazdGIydr6JCW6t02j,
1987,Mötley Crüe,72,7zVpUAOuXY7pHHSm21jFEq,glam metal
1987,INXS,68,5eU8qMd0TpaLqTGDZJaLDs,
1987,George Strait,68,5QxFcHmC8KjEyTqihiZokY,country
1987,Luis Miguel,80,1uKjQoh8JZj9ryuYRhpd7E,mariachi
1987,Whitesnake,66,1qOU8KzFifXE9YrgjVwYvc,glam metal
1987,New Order,74,6hHc7Pks7wtBIW8Z6A0iFq,new wave
1987,Def Leppard,70,4qjscZh4jfhkpcQG4ZQfi2,glam metal
1987,George Strait,66,4G9eIyEcVwLoG7kYNFpSII,country
1987,Tiffany,73,4uvjOKsp7mSjrDhWdkLPBY,worship
1987,Aerosmith,71,6gQUbFwwdYXlKdmqRoWKJe,classic rock
1987,INXS,66,1qQSRy9DjrGh3jtsSCU6B1,
1987,Pink Floyd,73,3ieDOGcOqVxScs2VZBzidt,progressive rock
1987,George Michael,72,0L0T4tMAaGqLgIVj1MOj9t,
1987,R.E.M.,70,2oSpQ7QtIKTNFfA08Cy0ku,jangle pop
1987,Fleetwood Mac,71,1VN2vWSkSmMKOhxr8lHzSx,classic rock
1987,Def Leppard,69,1aZLIbKEdsyqxyD6iNcrbA,glam metal
1987,Duncan Dhu,81,3UIENhLRdFIOuRan92cAQu,rock en español
1987,The Smiths,71,1H5N26VqHR4JhuaRKY2I0u,new wave
1987,Eazy-E,68,5RGXoZt1qxmAErdhbyKJKq,
1987,Def Leppard,69,3Dfy8YIxq89i84t108TvMi,glam metal
1987,Whitesnake,62,0IhUdJRoolbYeEMPL59XPm,glam metal
1987,Randy Travis,63,6QUEB3DDAD7oJhbIZF2v4Y,christian country
1987,Guns N' Roses,76,1OEoNpiyqBghuEUaT6Je6U,rock
1987,The Smiths,69,3ccAZx3wLZDVB2Nq6rikf9,new wave
1987,Oingo Boingo,67,64Ynjx86RACAAGx18GG0Nw,new wave
1987,U2,72,4qgZs0RNjdzKAS22lP0QjY,opera
1987,Cardenales De Nuevo León,70,2mhV4BmW4uZWBS82bzqyFN,norteño
1988,Fleetwood Mac,79,19Ym5Sg0YyOCa6ao21bdoG,classic rock
1988,Tracy Chapman,83,2M9ro2krNb7nr7HSprkEgo,
1988,Metallica,74,0LAcM6I7ijW4VVW0aytl1t,metal
1988,Pixies,80,7wCmS9TTVUcIhRalDYFgPy,alternative rock
1988,Randy Travis,71,3xx0jE52PbtvwXgNaBUdch,christian country
1988,The Proclaimers,79,67iAlVNDDdddxqSD2EZhFs,
1988,Danzig,75,7txxAtOMwLLnQTpKeBL6bp,
1988,When In Rome,73,48p5E25cFPanxuwCTmTpuL,new wave
1988,Eazy-E,74,7y9yjpRtZajYzVpXHRjwGz,
1988,Steve Earle,70,0VU5k3vCrpqDgUygMjiFYj,alt country
1988,Poison,71,2V8KvnD5LVeeDChMWEkSzC,gothic country
1988,Poison,73,43GS3mtezoIFiuIZCLLiDY,gothic country
1988,N.W.A.,73,5n8Aro6j1bEGIy7Tpo7FV7,reggae
1988,N.W.A.,73,6KIKRz9eSTXdNsGUnomdtW,reggae
1988,Fine Young Cannibals,77,4d6eqRtpDX7tydHJGDZUBQ,
1988,Traveling Wilburys,72,4HA2jo7wkMdN1lmLO6ryzE,
1988,Bobby McFerrin,70,4hObp5bmIJ3PP3cKA9K9GY,
1988,Living Colour,70,4WG7Z3bNM3iE4vCYcXsxNx,funk rock
1988,Roxette,80,2MaBAGBIttgv86bYytdx1f,
1988,Joan Jett & the Blackhearts,69,2HXixVqzzm9rEUIMAWzshl,rock
1988,Bon Jovi,72,72hcFp4tYkd3dbNA9dZ3Pv,glam metal
1988,Roxette,78,1aYkkrAbPmMuorVz5HWIqE,
1988,Keith Whitley,65,1G60o2g78glgxC0No8SsvQ,country
1988,Fleetwood Mac,69,1lbXEepatjRVjoG8pZMtdp,classic rock
1988,Fleetwood Mac,71,1prZ0pr6XoRCxcrC3MCL0M,classic rock
1988,New Edition,67,1vbe9sh7U9vdMceAhitWr2,new jack swing
1988,Bobby Brown,66,0s6e7ZafqOAUBDoQYGmxrc,new jack swing
1988,Fleetwood Mac,67,4kRMsLX7bJqjIfK44qJ9h6,classic rock
1988,Taylor Dayne,71,3YVPpVJvJG2EauXurPA90F,
1988,Jane's Addiction,65,7c1Dar0pIAW7w5TzaGjt9t,
1988,Erasure,66,2RVQIq7bLi4Eu6xHPyQ46t,synthpop
1988,Tracy Chapman,79,2DjWsDGgL1xNbhnr7f6t5F,
1988,Bobby Brown,64,0v9kGNjkKdQUdDoBIuiph4,new jack swing
1988,Keith Whitley,63,7J9ARWRkMtXMYeF8RxJEjn,country
1988,Eazy-E,66,3JdyhQORbJkCWT8xfLd8gD,
1988,Rob Base & DJ EZ Rock,63,0gFB5H3pHN13ERt2FyMuWi,hip house
1988,Keith Whitley,62,5wDuIDsCWKSROQY3JlDEuV,country
1988,Luis Miguel,78,6F9yAYUaNbUhdlQyt5uZ3b,mariachi
1988,Los Temerarios,69,7padZo2BuCEZpxOXOjugb7,grupera
1988,Don McLean,68,2QgWuCtBpNIpl5trmKCxRf,
1988,Fleetwood Mac,69,08o75xMKmGrKny6GsXrNJW,classic rock
1988,Journey,65,5ehcf6UL1TkwozB386cRAp,album rock
1988,Caifanes,79,6QJCZyJv1fhkCyZA3lRoAD,rock en español
1988,New Edition,61,7JmPqImeW3kLoYVNBA9v11,new jack swing
1988,Metallica,61,0M1pfDTZGWC7cBuEx3FwwT,metal
1988,Traveling Wilburys,68,1vQxicuNSODoBECPMFjHMG,
1988,Eazy-E,65,1ohwrBQrxIlqMYfkoYERiN,
1988,Milli Vanilli,71,2dThEJP9S344qzNhePcSzj,
1988,Al B. Sure!,61,3r0Rhl5Zdo9YjACZNsaBvN,new jack swing
1988,Dwight Yoakam,61,5B7f2auRhwkl5OjC2bQ58f,country
1989,Mötley Crüe,83,4Yqy0GpeDEXLibWJCZyQew,glam metal
1989,Tom Petty,80,5tVA6TkbaAH9QMITTQRrNv,classic rock
1989,Billy Joel,80,3Cx4yrFaX8CeHwBMReOWXI,soft rock
1989,Tom Petty,77,7gSQv1OHpkIoAdUiRLdmI6,classic rock
1989,Nirvana,79,2SHTKB8YYlawTGIuJ2b2ok,grunge
1989,Chris Isaak,84,7w5AOd6HrDIHewHfpABEss,
1989,Mötley Crüe,73,5dnwXK73BDZ0H2L06ZrKcE,glam metal
1989,Skid Row,75,3620P9KJS2PDebJ9ABFitc,glam metal
1989,The B-52's,73,4W4wYHtsrgDiivRASVOINL,new wave
1989,The Cure,68,0X5C4WjQNubRysTkHOubz3,new wave
1989,Young MC,68,3IeCYkdKI55mNMl2o4vX0k,
1989,Pixies,74,4IvZLDtwBHmBmwgDIUbuwa,alternative rock
1989,Los Temerarios,77,4MNfkZ8dtva3cjJ2biqnDS,grupera
1989,Los Tigres Del Norte,73,5TueyPDnDMPSRdQd7VYooI,norteño
1989,Cher,75,6mYrhCAGWzTdF8QnKuchXM,midwest emo
1989,Clint Black,66,1jGLlz5SDLRxnq4Tv6ydAQ,country
1989,Phil Collins,82,1NCuYqMc8hKMb4cpNTcJbD,soft rock
1989,Skid Row,72,1xqVri47rxr9oRpUgJa8rf,glam metal
1989,Alannah Myles,75,1KU5EHSz04JhGg3rReGJ0N,
1989,Nirvana,71,5muVpPu8Fj9fXfDbbqDdrZ,grunge
1989,Skid Row,69,37Vzad7uGm0I9zJIFXlT4b,glam metal
1989,Los Temerarios,73,4j9qP0PaNo3QMFkKNtv7At,grupera
1989,Richard Marx,79,4LFwNJWoj74Yd71fIr1W8x,soft rock
1989,Alice Cooper,75,5XcZRgJv3zMhTqCyESjQrF,glam rock
1989,Bronco,63,0vqs9bIFJgk6X9LvlatKfp,grupera
1989,Los Temerarios,74,6jkEUTIKec0nXvXYC3HZdo,grupera
1989,The Adventures Of Stevie V,75,3lcUQs5nyrjoHpQR9Vo2aA,
1989,Technotronic,74,21qnJAMtzC6S5SESuqQLEK,eurodance
1989,Madonna,74,2v7ywbUzCgcVohHaKUcacV,
1989,Mötley Crüe,67,1090YWYmufPxxFEDAmU8Hn,glam metal
1989,Pixies,69,0p5eZCY0R7uNCZS1YDtIYI,alternative rock
1989,The Charlie Daniels Band,64,4O7sDupv5V7qEBk96qOZyi,southern rock
1989,Nine Inch Nails,65,3ckd4YA4LcD3j50rfIVwUe,industrial rock
1989,Faith No More,69,4ReyTz0y3TGkX48wO3Llot,funk rock
1989,Elton John,78,0e3yhVeNaTfKIWQRw9U9sY,
1989,The Cure,62,4d4oXk7O2lEhZ83ivV93li,new wave
1989,Tina Turner,76,6pPWRBubXOBAHnjl5ZIujB,
1989,Tone-Loc,65,0gljI0CtjpdZK6ecidfxto,
1989,Soul II Soul,69,7vvRkLPIvfjjmCIqNxBuEZ,new jack swing
1989,The Cure,62,1tuwC1Ob5vnYZhvg3zyzJg,new wave
1989,Vicente Fernández,61,3KZI2xeiIRJd8fm84ClxH5,mariachi
1989,Keith Whitley,62,6rjNi6lCftSfzMdlHmvZok,country
1989,Indigo Girls,63,7rKyITVLEwldhdXIy7P6Vw,
1989,Red Hot Chili Peppers,68,5arVt2Wg0zbiWwAOZef2Nl,funk rock
1989,Tom Petty,69,4PJEK76V3A1S0XzZJuTWh7,classic rock
1989,Roy Orbison,72,6r20M5DWYdIoCDmDViBxuz,rockabilly
1989,Fugazi,64,2DBlfjL5chsdeULzhTp5K8,post-hardcore
1989,Sawyer Brown,63,3kg4W7OIAVSNTLjXArK0Kn,country
1989,Adalberto Santiago,75,3scW7pt0vlhkCCgCNv5YR9,salsa
1989,The Cult,65,2rbcCco3PrSyMinVJdh61J,hard rock
1990,AC/DC,88,57bgtoPSgt236HzfBOd8kj,rock
1990,Alice In Chains,82,6gZVQvQZOFpzIy3HblJ20F,grunge
1990,Bell Biv DeVoe,76,6m59VvDUi0UQsB2eZ9wVbH,new jack swing
1990,Alice In Chains,75,60l2m3BD5VY0HSc3xmSpPI,grunge
1990,Pantera,77,2SgbR6ttzoNlCRGQOKjrop,groove metal
1990,Roxette,84,6kvoHl80mfCVTv7XnZkjQn,
1990,The La's,77,4c6vZqYHFur11FbWATIJ9P,britpop
1990,The Black Crowes,69,5NK8jad728pj6YeqM5VJD4,southern rock
1990,Temple Of The Dog,71,0W7AbEauB7cP4pidLclApe,grunge
1990,The Black Crowes,70,05NYcsjJwOYq4jIiKPVj9p,southern rock
1990,Pantera,72,4vJr55lngvhSM8WIh9CjQc,groove metal
1990,The Sundays,67,67Tp0vRSc3yJU0z1UQMD7B,dream pop
1990,The Sundays,67,7BaxYnTazocAOK3istsW1z,dream pop
1990,MC Hammer,76,1B75hgRqe7A4fwee3g3Wmu,
1990,Scorpions,83,3ovjw5HZZv43SxTwApooCM,hard rock
1990,Reba McEntire,67,0FtV0YbnnjD7PXpLHFHPhn,country
1990,Wilson Phillips,71,4VZDv8sASBS8UruUBGTFdk,
1990,Cocteau Twins,71,37pKTyMwalomKCZjxTc2QZ,shoegaze
1990,Mazzy Star,71,6JuEshIRliNXRU1LXctRjZ,dream pop
1990,Extreme,78,1gVgkQFOKa8Wc1HYsJtPdH,glam metal
1990,Sinéad O'Connor,78,5GHY1DFWKz3Prg2V0Iodqo,
1990,Travis Tritt,66,4ICSwxlVyGaTquNqblL7Y9,country
1990,Cocteau Twins,69,0AxZUYeQ9bZwSdt1LmZuok,shoegaze
1990,Alice In Chains,69,5Ds35L9KpUDKgSxZ6whuoQ,grunge
1990,A Tribe Called Quest,69,1gSDTZHemEViEBiXysrlo0,jazz rap
1990,Deee-Lite,72,2He3NOyqtLNE3RQPpeDdSb,
1990,Maná,78,4Ofg5uuH7qqDIXpAJMpXZV,rock en español
1990,Digital Underground,66,0YEC3pNS0uIKvZb5u4lgsu,west coast hip hop
1990,Pantera,70,769cLRTw2y6KRdkFWFkxtu,groove metal
1990,C & C Music Factory,73,7eheoW4hxrH51ww2QePVwF,
1990,Ana Gabriel,78,4hfiDzgfMqtcOiUQpZidBQ,mariachi
1990,AC/DC,71,5u5F7qLDvZjBSktaDp4HxB,rock
1990,George Strait,64,4pFNWAU8e8F32NQkMyLAZi,country
1990,They Might Be Giants,67,63vL5oxWrlvaJ0ayNaQnbX,
1990,Depeche Mode,71,0Mb20VmqR2lvtgbEermW2v,new wave
1990,Bronco,62,1pIdEhQdhlZShpe6GoESfY,grupera
1990,George Michael,71,1wZ7o1mZysv1l26ZWawVfW,
1990,Alan Jackson,61,6QP8JgHuOi0itWXuZ6wdTM,country
1990,Travis Tritt,63,6o7BCdJjGvHBBPMb4ZrA68,country
1990,Megadeth,70,5LyRtsQLhcXmy50VXhQXXS,thrash metal
1990,The La's,66,0SMkzFGJOBFDI9KfYD55L0,britpop
1990,Warrant,66,18ESXa5mEm1V4Pkt5GSXWx,glam metal
1990,Heart,71,5YjKdeES9QRJ8NmF4Xc8pV,classic rock
1990,Bronco,61,3CRThFRQdmAp314cg0vBAD,grupera
1990,Mazzy Star,66,3R6kyOmqWcAsqZqqe9CGL0,dream pop
1990,Juan Luis Guerra 4.40,74,3H9GcHKKJyZ9TEOLKlJ1U5,merengue
1990,LL COOL J,65,6C7ZgThn6Yan5MTZdAEEFw,east coast hip hop
1990,Depeche Mode,70,1JekRMGQ8iN4G1AAdh0SBa,new wave
1990,Pam Tillis,61,3wjD3Ufjll7UKrEDPdGuX3,country
1990,Caifanes,78,5mB0MGsRfKZALHrXjnktCK,rock en español
1991,Nirvana,82,5ghIJDpPoe3CfHMGu71E6T,grunge
1991,Nirvana,82,4P5KoWXOxwuobLmHXLMobV,grunge
1991,Metallica,79,3VqHuw0wFlIHcIPWkhIbdQ,metal
1991,Red Hot Chili Peppers,86,3d9DChrdc6BOeFsbrZ3Is0,funk rock
1991,Pearl Jam,82,6QewNVIDKdSl8Y3ycuHIei,grunge
1991,Brooks & Dunn,76,2M38X60UJnupGPbFTkVPNQ,country
1991,R.E.M.,87,31AOj9sFz2gM0O3hMARRBx,jangle pop
1991,Nirvana,75,2YodwKJnbPyNKe8XXSE9V7,grunge
1991,Sublime,75,4paJ10JPNCyOaLtz2cY928,reggae rock
1991,Metallica,74,2CtemffYhT0DJWcT1XW047,metal
1991,Pearl Jam,80,5Xak5fmy089t0FYmh3VJiY,grunge
1991,Lenny Kravitz,81,6VnpKLtfNH4Dk09YSGPSyR,
1991,Nirvana,73,30HCB1FoE77IfGRyNv4eFq,grunge
1991,Michael Jackson,78,4jnFqNWeJCeCRHc4HCdxfd,
1991,Pearl Jam,78,1L94M3KIu7QluZe63g64rv,grunge
1991,Nirvana,72,1nFtiJxYdhtFfFtfXBv06s,grunge
1991,Guns N' Roses,83,4JiEyzf0Md7KEFFGWDDdCr,rock
1991,Guns N' Roses,83,3YRCqOhFifThpSRFJ1VWFM,rock
1991,Tom Petty and the Heartbreakers,75,17S4XrLvF5jlGvGCJHgF51,classic rock
1991,Metallica,70,5UaDi8KzCGJqFfVAOBfXhi,metal
1991,Ozzy Osbourne,76,7w6PJe5KBPyvuRYxFkPssC,metal
1991,Pearl Jam,75,62nQ8UZVqR2RMvkJHkcO2o,grunge
1991,Metallica,69,7lwvxYumAEo10lzAplRGXM,metal
1991,Trisha Yearwood,70,2ulBBx6YQ3qY3ci34RadtN,country
1991,Pearl Jam,74,3bE5slaVEfaDreqARl6k4M,grunge
1991,Red Hot Chili Peppers,76,0uppYCG86ajpV2hSR3dJJ0,funk rock
1991,Nirvana,69,5Ddlk6C2JVxb1SReZ6O1wk,grunge
1991,Diamond Rio,69,7lUE02KHkZM44BZgjCaWRO,country
1991,Spin Doctors,74,0cuq829zRNq4AEdmDJA4aw,
1991,Metallica,68,745sNpjWbAxo2MA2zSYbyD,metal
1991,Nirvana,68,5mJGLBNJM0GULqAoL5mb9C,grunge
1991,Travis Tritt,67,6BTCpaBTxlqGMOl0P6hvvX,country
1991,Bryan Adams,68,6eBK3edMW7bEzecF1eCezc,
1991,Cardenales De Nuevo León,76,1GOvdGVrasTEG5JfDs8V5f,norteño
1991,Spectrum,73,7BInSwH3Ha2YMEEezQLz95,city pop
1991,Bronco,65,50QgKV8vabHHc7au535IqK,grupera
1991,Crystal Waters,73,1SShxVVBeZBCY7WddnksPz,
1991,Mint Condition,67,18sytW2s53Of6NVudQyUlH,quiet storm
1991,Boyz II Men,74,3l3xTXsUXeWlkPqzMs7mPD,new jack swing
1991,Ice Cube,71,4wEbikMfcSFAukCbbL06si,gangster rap
1991,Spin Doctors,73,4ePP9So5xRzspjLFVVbj90,
1991,Guns N' Roses,81,2N2yrmodOnVF10mKvItC9P,rock
1991,Reba McEntire,66,2MiXC2LfpsoeUP5RvMGEQ3,country
1991,Geto Boys,68,63BokRfXSQhEU6Qi2dSJpZ,southern hip hop
1991,Naughty By Nature,69,1k28sDTLOz942qa3wEtMQE,east coast hip hop
1991,my bloody valentine,65,3HfEgAaf0koxBpBB8NvGda,shoegaze
1991,Ozzy Osbourne,70,0S3gpZzlT9Hb7CCSV2owX7,metal
1991,Alan Jackson,67,3oyByfBYegVEDwYyqx9pRd,country
1991,Soundgarden,67,4VwPsMcRt1HPVKIdcwY9Uj,grunge
1991,Guns N' Roses,74,0rFWuqFgHAfuzE8uSB9TWR,rock
1992,Ice Cube,83,2qOm7ukLyHUXWyR4ZWLwxA,gangster rap
1992,Alice In Chains,80,5sFDReWLrZHLFZFjHsjUTS,grunge
1992,Rage Against The Machine,83,59WN2psjkt1tyaxjspN8fp,rap metal
1992,Alice In Chains,78,0wvIGFIgbyz4JNwQhZgTv2,grunge
1992,Alan Jackson,77,59kHPbwyyCApYA8RQQEuXm,country
1992,Sade,81,4PEGwWH4tL6H7dGl4uVSPg,mariachi
1992,Pantera,79,7fcfNW0XxTWlwVlftzfDOR,groove metal
1992,4 Non Blondes,84,0jWgAnTrNZmOGmqgvHhZEm,
1992,Blind Melon,77,6txWz9UapYHVxEd7dDIHXT,grunge
1992,Dr. Dre,80,5Tbpp3OLLClPJF8t1DmrFD,
1992,Alice In Chains,76,4A065x9kJt955eGVqf813g,grunge
1992,The Cure,72,263aNAQCeFSWipk896byo6,new wave
1992,Stone Temple Pilots,73,6dmueYtoihUhlQZlImBCmm,grunge
1992,Maná,81,5EJ2THuhAapEIeQOtXUQ0x,rock en español
1992,Alice In Chains,74,7FRfYOql61DGDp9VPPe2qA,grunge
1992,Neil Young,76,5l9c6bJmzvftumhz4TMPgk,classic rock
1992,Stone Temple Pilots,70,0CkspLl535ZxdwCRs8AdZ4,grunge
1992,Sublime,71,0Jur3mZsQba3vqSpcmsOPm,reggae rock
1992,Sir Mix-A-Lot,74,1SAkL1mYNJlaqnBQxVZrRl,
1992,Whitney Houston,80,4eHbdreAnSOrDDsFfc4Fpm,
1992,Gin Blossoms,68,4o7ZPI2fmEi3piRe0Hrfpy,
1992,Sawyer Brown,68,37JPdGgYcQAJSElj5boJx8,country
1992,Whitney Houston,78,31er9IGsfFbwqy1pH4aiTP,
1992,Pantera,71,0Yfpc5zHc9pElVCQ1bPlF4,groove metal
1992,SWV,70,71EHOyEOhNx1SzTebRRyng,new jack swing
1992,Sir Mix-A-Lot,72,78c0iFKLJQlSxYydzoirBI,
1992,The Pharcyde,71,4G3dZN9o3o2X4VKwt4CLts,jazz rap
1992,Chalino Sanchez,73,3fNK9wZMHV7CLG1z3rueBO,corrido
1992,Sublime,66,3Cx9j78Z0NE6jYwBWvvV3P,reggae rock
1992,Los Temerarios,76,5mKwzq7UTXf1xwWcpPoteX,grupera
